"country_name","p_year","country","origin","share","country_id"
"Denmark",1992,"DK","China",0.00238180121267547,12
"Denmark",2000,"DK","Persian",0.000643898800328016,12
"Denmark",2000,"DK","Slavic-Russian",0.00505266513623038,12
"Denmark",1997,"DK","China",0.0047372903110346,12
"Denmark",1997,"DK","India",0.0021615808335203,12
"Denmark",1997,"DK","Persian",0.00205574260179987,12
"Denmark",1985,"DK","Slavic-Russian",0.000643489594049958,12
"Denmark",2015,"DK","China",0.00612052678844601,12
"Denmark",2002,"DK","Persian",0.00477749803785933,12
"Denmark",1989,"DK","SouthEastAsia",0.0037087215928158,12
"Denmark",2003,"DK","India",0.00319100756553078,12
"Denmark",1990,"DK","Slavic-Russian",0.000656422029687442,12
"Denmark",2004,"DK","China",0.00147954988805272,12
"Denmark",1986,"DK","Turkey",0.00176816907231278,12
"Denmark",1991,"DK","Slavic-Russian",0.00264876301787703,12
"Denmark",1992,"DK","India",0.00652647925583575,12
"Denmark",1987,"DK","Turkey",0.0032009179787852,12
"Denmark",1989,"DK","Arabic",0.000165998520275203,12
"Denmark",2002,"DK","Arabic",0.00226586265248995,12
"Denmark",2015,"DK","Arabic",0.00553741714942076,12
"Denmark",1993,"DK","Persian",0.00122646564005255,12
"Denmark",1994,"DK","India",0.0072054935608797,12
"Denmark",1994,"DK","Persian",0.00146058269562784,12
"Denmark",1994,"DK","Slavic-Russian",0.00141929181283556,12
"Denmark",1995,"DK","India",0.00495674460046204,12
"Denmark",1995,"DK","Persian",0.000189656662322431,12
"Denmark",2004,"DK","India",0.00232164808595387,12
"Denmark",1996,"DK","China",0.00132906991077439,12
"Denmark",1996,"DK","India",0.00167446320204508,12
"Denmark",1992,"DK","Persian",0.000381633137946808,12
"Denmark",1996,"DK","Slavic-Russian",0.00216557024225206,12
"Denmark",1993,"DK","China",0.000892815955556241,12
"Denmark",1998,"DK","Arabic",0.00146280659869207,12
"Denmark",1998,"DK","India",0.00687337340512505,12
"Denmark",1998,"DK","Persian",0.00227366845851893,12
"Denmark",1986,"DK","China",0.00017026771115491,12
"Denmark",1999,"DK","China",0.00674793411352335,12
"Denmark",1999,"DK","India",0.00152152943270775,12
"Denmark",1998,"DK","Turkey",0.00400233556189778,12
"Denmark",2011,"DK","Turkey",0.00646448745429766,12
"Denmark",2013,"DK","Arabic",0.00129986046424715,12
"Denmark",2013,"DK","China",0.00814965484404498,12
"Denmark",2013,"DK","India",0.0107614532333139,12
"Denmark",2013,"DK","Persian",0.00877852199865671,12
"Denmark",1985,"DK","Arabic",0.0039443674428819,12
"Denmark",2014,"DK","India",0.00828655848472774,12
"Denmark",2001,"DK","Slavic-Russian",0.00896148863717145,12
"Denmark",1988,"DK","Turkey",0.00433381631763701,12
"Denmark",2001,"DK","Turkey",0.00231270013922974,12
"Denmark",2014,"DK","Turkey",0.0022863105884413,12
"Denmark",2002,"DK","Slavic-Russian",0.0126132969735213,12
"Denmark",1989,"DK","Turkey",0.00112533280203471,12
"Denmark",2003,"DK","Persian",0.00105587866934435,12
"Denmark",1990,"DK","SouthEastAsia",0.000865117972120145,12
"Denmark",1992,"DK","Arabic",0.00126991207866958,12
"Denmark",2005,"DK","Arabic",0.0044650134339587,12
"Denmark",2005,"DK","China",0.00800990172336951,12
"Denmark",2000,"DK","SouthEastAsia",0.00232441312222219,12
"Denmark",1992,"DK","Slavic-Russian",0.00361961016301713,12
"Denmark",1993,"DK","India",0.00312453181881187,12
"Denmark",1994,"DK","Arabic",0.000320585013522449,12
"Denmark",2007,"DK","Arabic",0.000650497617560012,12
"Denmark",2007,"DK","China",0.00810731586976515,12
"Denmark",1995,"DK","Arabic",0.0009578517538072,12
"Denmark",2008,"DK","Arabic",0.00366791039373225,12
"Denmark",2008,"DK","China",0.00521862627990865,12
"Denmark",1995,"DK","Slavic-Russian",0.00168831826836436,12
"Denmark",2008,"DK","Persian",0.0024294740985364,12
"Denmark",1995,"DK","SouthEastAsia",0.00299100126678265,12
"Denmark",1996,"DK","Persian",0.00222554275569198,12
"Denmark",1997,"DK","Arabic",0.00124667816274466,12
"Denmark",2010,"DK","Arabic",0.00401565799101486,12
"Denmark",2010,"DK","China",0.0106491173221733,12
"Denmark",2011,"DK","Arabic",0.00376026439997689,12
"Denmark",2011,"DK","China",0.0106087496972154,12
"Denmark",2011,"DK","India",0.00850133222450061,12
"Denmark",2011,"DK","Persian",0.00483928597549682,12
"Denmark",1998,"DK","SouthEastAsia",0.00210991724159799,12
"Denmark",1987,"DK","Arabic",0.00487019930858534,12
"Denmark",2000,"DK","Arabic",0.00308814867633985,12
"Denmark",2012,"DK","Persian",0.00919517350785196,12
"Denmark",1999,"DK","SouthEastAsia",0.0035923494095149,12
"Denmark",1999,"DK","Turkey",0.00297599310089564,12
"Denmark",2012,"DK","Turkey",0.00363534345265625,12
"Denmark",2005,"DK","India",0.00486454843340085,12
"Denmark",2000,"DK","Turkey",0.00656745491687801,12
"Denmark",2013,"DK","Turkey",0.00564152338860831,12
"Denmark",2014,"DK","Persian",0.00842268980451256,12
"Denmark",2001,"DK","SouthEastAsia",0.00152324581632584,12
"Denmark",2015,"DK","India",0.0128631126433313,12
"Denmark",2007,"DK","India",0.00420074151373787,12
"Denmark",2015,"DK","Persian",0.0125936513807958,12
"Denmark",2002,"DK","Turkey",0.00349364122155105,12
"Denmark",2015,"DK","Turkey",0.00555016962527541,12
"Denmark",2003,"DK","Slavic-Russian",0.0087309243321864,12
"Denmark",2004,"DK","Persian",0.00232997368456752,12
"Denmark",1991,"DK","SouthEastAsia",0.0021193688297438,12
"Denmark",2009,"DK","India",0.00655737866498138,12
"Denmark",1993,"DK","Arabic",0.00118877743648723,12
"Denmark",2006,"DK","Arabic",0.00560793775608532,12
"Denmark",2006,"DK","China",0.00306591964606818,12
"Denmark",2006,"DK","India",0.00247711979409846,12
"Denmark",1993,"DK","Slavic-Russian",0.00605711118168161,12
"Denmark",1999,"DK","Arabic",0.000383497639605376,12
"Denmark",2007,"DK","Persian",0.00572763891691297,12
"Denmark",1994,"DK","SouthEastAsia",0.00243445436025507,12
"Denmark",2008,"DK","India",0.00274715699604003,12
"Denmark",1996,"DK","Arabic",0.00229287138737372,12
"Denmark",2009,"DK","Arabic",0.0109818342130676,12
"Denmark",2009,"DK","China",0.00881298023686358,12
"Denmark",2012,"DK","SouthEastAsia",0.00681847949342098,12
"Denmark",2009,"DK","Persian",0.0107448941907639,12
"Denmark",1996,"DK","SouthEastAsia",0.00336875141938055,12
"Denmark",2010,"DK","India",0.0109997134433752,12
"Denmark",1997,"DK","Slavic-Russian",0.00106338506687339,12
"Denmark",1986,"DK","Arabic",0.000190491457867198,12
"Denmark",2014,"DK","SouthEastAsia",0.00715594901821032,12
"Denmark",2012,"DK","Arabic",0.00464056798815723,12
"Denmark",2012,"DK","China",0.00735937686125955,12
"Denmark",2012,"DK","India",0.00892201063127452,12
"Denmark",2015,"DK","SouthEastAsia",0.00574762796282051,12
"Denmark",1994,"DK","Turkey",0.00159941723565951,12
"Denmark",2012,"DK","Slavic-Russian",0.00863506242150476,12
"Denmark",2003,"DK","Turkey",0.0024032853991046,12
"Denmark",2004,"DK","Slavic-Russian",0.00432002383286044,12
"Denmark",2013,"DK","Slavic-Russian",0.00792782496252113,12
"Denmark",2013,"DK","SouthEastAsia",0.00533871496028334,12
"Denmark",1992,"DK","SouthEastAsia",0.000749457589557975,12
"Denmark",1992,"DK","Turkey",0.00472258192013925,12
"Denmark",2005,"DK","Turkey",0.00650258807349257,12
"Denmark",2006,"DK","Persian",0.00597551435873923,12
"Denmark",1993,"DK","SouthEastAsia",0.00593047582643303,12
"Denmark",2002,"DK","SouthEastAsia",0.00505764787330043,12
"Denmark",2007,"DK","Slavic-Russian",0.00377720143043858,12
"Denmark",2015,"DK","Slavic-Russian",0.00781571934751786,12
"Denmark",1990,"DK","Turkey",0.00459936887051102,12
"Denmark",2008,"DK","Slavic-Russian",0.00767741285892836,12
"Denmark",1995,"DK","Turkey",0.00203515628744548,12
"Denmark",1991,"DK","Turkey",0.00273210537966236,12
"Denmark",2005,"DK","Persian",0.00369863749123718,12
"Denmark",2009,"DK","Slavic-Russian",0.00824875713096047,12
"Denmark",1996,"DK","Turkey",0.0007532804435426,12
"Denmark",2010,"DK","Persian",0.00459558020028663,12
"Denmark",1997,"DK","SouthEastAsia",0.00207632072510854,12
"Denmark",1997,"DK","Turkey",0.00763513764671645,12
"Denmark",1993,"DK","Turkey",0.00293220547412742,12
"Denmark",2011,"DK","SouthEastAsia",0.00386826128635904,12
"Denmark",2006,"DK","Turkey",0.00317410063608453,12
"Denmark",2007,"DK","Turkey",0.0016483189988198,12
"Denmark",2007,"DK","SouthEastAsia",0.00489702886017201,12
"Denmark",2003,"DK","SouthEastAsia",0.00178487812210733,12
"Denmark",2008,"DK","Turkey",0.00516457585171479,12
"Denmark",2008,"DK","SouthEastAsia",0.00146069333057715,12
"Denmark",2004,"DK","Turkey",0.00634506827838551,12
"Denmark",2004,"DK","SouthEastAsia",0.00370039930266329,12
"Denmark",2005,"DK","Slavic-Russian",0.00764297405631827,12
"Denmark",2014,"DK","Slavic-Russian",0.0118818281723911,12
"Denmark",2009,"DK","SouthEastAsia",0.00606734736061036,12
"Denmark",2011,"DK","Slavic-Russian",0.0111401896234873,12
"Denmark",2006,"DK","Slavic-Russian",0.00667608663331996,12
"Denmark",2010,"DK","SouthEastAsia",0.00468257822385356,12
"Denmark",2006,"DK","SouthEastAsia",0.00531933518089162,12
"Denmark",2009,"DK","Turkey",0.0049190823277024,12
"Denmark",2010,"DK","Slavic-Russian",0.00721705786242171,12
"Denmark",2010,"DK","Turkey",0.00705615259534436,12
"Denmark",2005,"DK","SouthEastAsia",0.00199259676446507,12
"France",1988,"FR","Arabic",0.00976513637971225,5
"France",1988,"FR","SouthEastAsia",0.00467094837462671,5
"France",1988,"FR","Slavic-Russian",0.00212847837236481,5
"France",1987,"FR","China",0.00199085621801132,5
"France",1987,"FR","India",0.0042049634483891,5
"France",1987,"FR","Arabic",0.0097887855665416,5
"France",1988,"FR","Persian",0.00368363205170901,5
"France",2000,"FR","Turkey",0.00270467651990238,5
"France",1988,"FR","China",0.00184595391773177,5
"France",1988,"FR","India",0.00254241170690264,5
"France",2001,"FR","Turkey",0.00404857119940991,5
"France",2014,"FR","Turkey",0.0049656387296876,5
"France",2013,"FR","Turkey",0.00530319682186024,5
"France",1989,"FR","SouthEastAsia",0.00499583222567256,5
"France",1989,"FR","Turkey",0.00114372147454724,5
"France",2002,"FR","Turkey",0.00288753183036924,5
"France",2015,"FR","Turkey",0.00506050269801146,5
"France",1987,"FR","Persian",0.00251778836482579,5
"France",1987,"FR","Slavic-Russian",0.00140127585641146,5
"France",1987,"FR","SouthEastAsia",0.00359005515373421,5
"France",1987,"FR","Turkey",0.00173921121732745,5
"France",1989,"FR","Arabic",0.00705815124277614,5
"France",1988,"FR","Turkey",0.00164600870530444,5
"France",1989,"FR","India",0.00196473552721427,5
"France",1989,"FR","Persian",0.00405207304037984,5
"France",1989,"FR","Slavic-Russian",0.0021333931218253,5
"France",1985,"FR","Slavic-Russian",0.0012173987075472,5
"France",1985,"FR","SouthEastAsia",0.006797472152,5
"France",1985,"FR","Turkey",0.00109864238360618,5
"France",1998,"FR","Turkey",0.00271092016141838,5
"France",2011,"FR","Turkey",0.00292824251925991,5
"France",2000,"FR","China",0.00367185610543687,5
"France",2000,"FR","India",0.00432896113926967,5
"France",2001,"FR","Arabic",0.0196914876175854,5
"France",2001,"FR","China",0.00365590750347891,5
"France",1989,"FR","China",0.00271886076134323,5
"France",2001,"FR","Persian",0.00447120911182369,5
"France",2001,"FR","Slavic-Russian",0.00455440886728547,5
"France",2001,"FR","SouthEastAsia",0.00519541177292447,5
"France",2014,"FR","SouthEastAsia",0.00823233874206131,5
"France",1990,"FR","China",0.00280826180658339,5
"France",1990,"FR","India",0.00189415291849864,5
"France",1991,"FR","Arabic",0.00981196652795231,5
"France",1991,"FR","China",0.00270849251691193,5
"France",1991,"FR","India",0.00308137691929148,5
"France",1991,"FR","Persian",0.00127983318740696,5
"France",1991,"FR","Slavic-Russian",0.00178986577110305,5
"France",1991,"FR","SouthEastAsia",0.00461215212704237,5
"France",2001,"FR","India",0.00523106586938979,5
"France",1985,"FR","Arabic",0.00783548121181064,5
"France",1985,"FR","China",0.00101172946672652,5
"France",1985,"FR","India",0.00226148534850913,5
"France",1985,"FR","Persian",0.00310485345824744,5
"France",1997,"FR","Turkey",0.00233855246563897,5
"France",2010,"FR","Turkey",0.00465842018736964,5
"France",1986,"FR","India",0.00221164924474734,5
"France",1986,"FR","Persian",0.00251096860737219,5
"France",2000,"FR","Arabic",0.016518319234881,5
"France",1986,"FR","SouthEastAsia",0.00564602377007375,5
"France",1986,"FR","Turkey",0.00246869145866763,5
"France",2000,"FR","Persian",0.00488869524459465,5
"France",2000,"FR","Slavic-Russian",0.00318380042653502,5
"France",2000,"FR","SouthEastAsia",0.00546640230057076,5
"France",2013,"FR","SouthEastAsia",0.00628111907751319,5
"France",2002,"FR","Arabic",0.0200972592182099,5
"France",2002,"FR","China",0.00265936930353414,5
"France",1990,"FR","Arabic",0.0114519317722039,5
"France",2002,"FR","Persian",0.0035065711676214,5
"France",2002,"FR","Slavic-Russian",0.00331427897665868,5
"France",1990,"FR","Persian",0.00309931731669002,5
"France",1990,"FR","Slavic-Russian",0.00199785365819226,5
"France",1990,"FR","SouthEastAsia",0.0056472485010519,5
"France",1990,"FR","Turkey",0.0021150240088777,5
"France",2003,"FR","Turkey",0.00279586434208983,5
"France",1992,"FR","China",0.00317468881611246,5
"France",1991,"FR","Turkey",0.00244907588187443,5
"France",2004,"FR","Turkey",0.00319447632402573,5
"France",1994,"FR","Arabic",0.0118446727466922,5
"France",1994,"FR","China",0.00303498168566903,5
"France",1994,"FR","India",0.00365231516264236,5
"France",1994,"FR","Persian",0.00302638921876314,5
"France",1994,"FR","Slavic-Russian",0.00437602869735558,5
"France",1994,"FR","SouthEastAsia",0.00606466587431211,5
"France",1994,"FR","Turkey",0.00307021274882893,5
"France",2007,"FR","Turkey",0.00303753968750361,5
"France",1995,"FR","Slavic-Russian",0.00228365182164083,5
"France",1995,"FR","SouthEastAsia",0.00516367401330535,5
"France",1997,"FR","Arabic",0.0163715119654102,5
"France",1997,"FR","China",0.0059701536361673,5
"France",1997,"FR","India",0.0024394840362688,5
"France",1997,"FR","Persian",0.00285397408795828,5
"France",1997,"FR","Slavic-Russian",0.00242882124136214,5
"France",1997,"FR","SouthEastAsia",0.00774294898187504,5
"France",1986,"FR","Arabic",0.00468711843012583,5
"France",1986,"FR","China",0.00188161689633851,5
"France",1998,"FR","Slavic-Russian",0.00190009393993018,5
"France",1998,"FR","SouthEastAsia",0.0057388080509112,5
"France",1986,"FR","Slavic-Russian",0.00224832794711167,5
"France",1999,"FR","Persian",0.00308801612006669,5
"France",2013,"FR","Arabic",0.0308138118671384,5
"France",1999,"FR","Turkey",0.00267603846588399,5
"France",2012,"FR","Turkey",0.00450618493143081,5
"France",2014,"FR","Arabic",0.034314607607636,5
"France",2014,"FR","China",0.00536446223007944,5
"France",2014,"FR","India",0.00637788195537621,5
"France",2014,"FR","Persian",0.00742790879451896,5
"France",2002,"FR","India",0.00331840262986937,5
"France",2015,"FR","China",0.00658897518720061,5
"France",2003,"FR","Arabic",0.022064829018741,5
"France",2002,"FR","SouthEastAsia",0.00437267045619226,5
"France",2015,"FR","SouthEastAsia",0.00952222469471361,5
"France",2004,"FR","Arabic",0.0209844766071618,5
"France",2004,"FR","China",0.00311317537863691,5
"France",1992,"FR","Arabic",0.0145208258034328,5
"France",2004,"FR","Persian",0.0044189006691031,5
"France",1992,"FR","India",0.00284255165961292,5
"France",1992,"FR","Persian",0.00447239645636342,5
"France",1992,"FR","Slavic-Russian",0.00312074271799533,5
"France",1992,"FR","SouthEastAsia",0.0058698025645748,5
"France",1992,"FR","Turkey",0.00212496835667283,5
"France",2005,"FR","Turkey",0.00318402681110722,5
"France",1995,"FR","Arabic",0.011242015017959,5
"France",1995,"FR","China",0.00374772894728871,5
"France",1995,"FR","India",0.00254742041194957,5
"France",1995,"FR","Persian",0.00316682957393601,5
"France",1996,"FR","Arabic",0.0148915022042362,5
"France",1996,"FR","China",0.00450599994397841,5
"France",1995,"FR","Turkey",0.00255956637008273,5
"France",2008,"FR","Turkey",0.00405508918512605,5
"France",2010,"FR","Arabic",0.0290096840177688,5
"France",2010,"FR","China",0.00349915295954531,5
"France",1998,"FR","Arabic",0.0157873805974996,5
"France",1998,"FR","China",0.00293933612426518,5
"France",1998,"FR","India",0.00353158482763637,5
"France",1998,"FR","Persian",0.00329481540606876,5
"France",1999,"FR","Arabic",0.0148140823932893,5
"France",1999,"FR","China",0.00356900801817818,5
"France",2011,"FR","SouthEastAsia",0.00619098591440873,5
"France",2012,"FR","China",0.00348245515667377,5
"France",1999,"FR","Slavic-Russian",0.00304489746176961,5
"France",2013,"FR","China",0.00428713902426065,5
"France",2013,"FR","India",0.0067074334814113,5
"France",2013,"FR","Persian",0.00635214514039396,5
"France",2013,"FR","Slavic-Russian",0.00735211025713437,5
"France",1993,"FR","Arabic",0.012583846469103,5
"France",1993,"FR","China",0.00206026757926104,5
"France",2014,"FR","Slavic-Russian",0.0062491738485657,5
"France",2007,"FR","China",0.00317342065768048,5
"France",2015,"FR","India",0.00810853182805986,5
"France",2003,"FR","China",0.00345100607478138,5
"France",2003,"FR","India",0.0043476759321151,5
"France",2003,"FR","Persian",0.00562728446632222,5
"France",2003,"FR","Slavic-Russian",0.00492671611330824,5
"France",2004,"FR","India",0.00388786822594653,5
"France",1996,"FR","India",0.00250134759838834,5
"France",2004,"FR","Slavic-Russian",0.00418669301943785,5
"France",2004,"FR","SouthEastAsia",0.00688727833836724,5
"France",1996,"FR","SouthEastAsia",0.00575696468123342,5
"France",2010,"FR","India",0.00603958686066853,5
"France",2007,"FR","Arabic",0.0288850222765724,5
"France",2010,"FR","Slavic-Russian",0.00577193490565754,5
"France",2007,"FR","India",0.00625101685655155,5
"France",2007,"FR","Persian",0.00683176664321551,5
"France",2007,"FR","Slavic-Russian",0.00372334108525246,5
"France",2007,"FR","SouthEastAsia",0.0054648552658052,5
"France",2008,"FR","India",0.00551553984747045,5
"France",2008,"FR","Persian",0.00723563525793086,5
"France",1999,"FR","SouthEastAsia",0.00508759511293364,5
"France",1996,"FR","Persian",0.00254496173827449,5
"France",1996,"FR","Slavic-Russian",0.00245031401298668,5
"France",2005,"FR","China",0.00195600109902561,5
"France",2005,"FR","India",0.00488345789154975,5
"France",2010,"FR","Persian",0.00585211353130414,5
"France",2015,"FR","Arabic",0.0373357318296947,5
"France",2010,"FR","SouthEastAsia",0.0060143071255297,5
"France",2011,"FR","India",0.00618458334401572,5
"France",2011,"FR","Persian",0.00600325690532665,5
"France",1999,"FR","India",0.00325865406280902,5
"France",2006,"FR","Turkey",0.00417013636910011,5
"France",2012,"FR","India",0.00623115049144642,5
"France",2003,"FR","SouthEastAsia",0.00493281019974263,5
"France",2012,"FR","SouthEastAsia",0.00726975735285343,5
"France",2005,"FR","Arabic",0.0187260998092344,5
"France",2009,"FR","India",0.0057243383727506,5
"France",2009,"FR","Persian",0.00430802338470977,5
"France",2005,"FR","Persian",0.00495699942502355,5
"France",1993,"FR","India",0.00195731022712881,5
"France",1993,"FR","Persian",0.003804016965372,5
"France",1993,"FR","Slavic-Russian",0.00281296966995086,5
"France",2015,"FR","Persian",0.00745692690862768,5
"France",2015,"FR","Slavic-Russian",0.00684096072622338,5
"France",2011,"FR","Slavic-Russian",0.00612857748669183,5
"France",2008,"FR","China",0.00288072747394537,5
"France",2006,"FR","SouthEastAsia",0.00623622271616553,5
"France",2008,"FR","Slavic-Russian",0.00412422403666992,5
"France",2008,"FR","SouthEastAsia",0.00553621516291832,5
"France",2009,"FR","China",0.00612325116958397,5
"France",2011,"FR","China",0.0046527429364245,5
"France",1996,"FR","Turkey",0.00218308659899955,5
"France",2009,"FR","Turkey",0.00462644838135962,5
"France",2011,"FR","Arabic",0.0316552424900532,5
"France",2012,"FR","Arabic",0.0321133647139653,5
"France",1993,"FR","SouthEastAsia",0.00399116803054703,5
"France",1993,"FR","Turkey",0.00280759490487582,5
"France",2008,"FR","Arabic",0.0279997730899373,5
"France",2005,"FR","Slavic-Russian",0.00506758765140548,5
"France",2005,"FR","SouthEastAsia",0.00570848240800431,5
"France",2012,"FR","Persian",0.00590852106490612,5
"France",2012,"FR","Slavic-Russian",0.00607295071613064,5
"France",2009,"FR","Arabic",0.0307602142384933,5
"France",2006,"FR","Slavic-Russian",0.0048426911837944,5
"France",2006,"FR","India",0.00433823833599453,5
"France",2009,"FR","Slavic-Russian",0.00552648363617124,5
"France",2009,"FR","SouthEastAsia",0.00670788923930357,5
"France",2006,"FR","Arabic",0.0230950262935389,5
"France",2006,"FR","Persian",0.00415590962987874,5
"France",2006,"FR","China",0.00252682567543231,5
"Germany",1987,"DE","India",0.00281396431790849,6
"Germany",1987,"DE","China",0.00165418116093668,6
"Germany",1990,"DE","China",0.000937334147817494,6
"Germany",2000,"DE","Arabic",0.00252275394892005,6
"Germany",1985,"DE","India",0.00280559156134171,6
"Germany",1987,"DE","Arabic",0.00174032846990081,6
"Germany",1994,"DE","India",0.0025458972040606,6
"Germany",1990,"DE","Arabic",0.00271623611816694,6
"Germany",1988,"DE","China",0.00130433996404507,6
"Germany",1986,"DE","Persian",0.00100044084612133,6
"Germany",1999,"DE","China",0.00249600226693336,6
"Germany",1999,"DE","India",0.0028913240687878,6
"Germany",1997,"DE","India",0.00268523068218248,6
"Germany",1989,"DE","China",0.000940654428417343,6
"Germany",1989,"DE","India",0.00310015523113134,6
"Germany",1985,"DE","Persian",0.00199029705281743,6
"Germany",2002,"DE","China",0.00348645617511715,6
"Germany",1986,"DE","India",0.00258661546453161,6
"Germany",1986,"DE","China",0.000795947648074705,6
"Germany",1990,"DE","India",0.00249982672292099,6
"Germany",1991,"DE","Arabic",0.000802817668593227,6
"Germany",1986,"DE","Slavic-Russian",0.00228016428343682,6
"Germany",1988,"DE","Arabic",0.00274528595625083,6
"Germany",1988,"DE","India",0.00305219271719378,6
"Germany",1997,"DE","China",0.00251159543655177,6
"Germany",2001,"DE","China",0.0031801108960692,6
"Germany",1988,"DE","Persian",0.00171220168875631,6
"Germany",1994,"DE","China",0.0015994285807209,6
"Germany",2002,"DE","Arabic",0.0027988702491215,6
"Germany",2007,"DE","Arabic",0.00372011753996308,6
"Germany",1989,"DE","Persian",0.00223433773658845,6
"Germany",2003,"DE","Arabic",0.00326396689388821,6
"Germany",1995,"DE","China",0.00256398033900858,6
"Germany",1995,"DE","India",0.00252964326069836,6
"Germany",1991,"DE","China",0.00124004565651515,6
"Germany",2000,"DE","China",0.00290598573100415,6
"Germany",1987,"DE","Persian",0.00123001347648312,6
"Germany",2001,"DE","Arabic",0.00262700776026671,6
"Germany",1997,"DE","Arabic",0.00290627571344274,6
"Germany",2010,"DE","Arabic",0.0055658422070526,6
"Germany",1985,"DE","China",0.000472459947446274,6
"Germany",1994,"DE","Arabic",0.00206831387393392,6
"Germany",1998,"DE","China",0.00178140041740241,6
"Germany",1998,"DE","India",0.00306044628811116,6
"Germany",1985,"DE","Slavic-Russian",0.00267002992665433,6
"Germany",1998,"DE","Persian",0.00225929475712656,6
"Germany",1985,"DE","SouthEastAsia",0.00288464693220827,6
"Germany",1985,"DE","Turkey",0.00248230497518758,6
"Germany",1998,"DE","Turkey",0.00457659974576546,6
"Germany",1996,"DE","China",0.00221115717496966,6
"Germany",1996,"DE","India",0.00261332299804506,6
"Germany",2000,"DE","India",0.0030239019461915,6
"Germany",1987,"DE","Slavic-Russian",0.00191729590278611,6
"Germany",1989,"DE","Arabic",0.00153726250541894,6
"Germany",1997,"DE","Persian",0.00317528742256294,6
"Germany",1988,"DE","Slavic-Russian",0.00279030517426378,6
"Germany",1988,"DE","SouthEastAsia",0.00295524536380457,6
"Germany",1988,"DE","Turkey",0.00350114819938299,6
"Germany",2001,"DE","Turkey",0.00670863914890625,6
"Germany",2014,"DE","Turkey",0.0129765218770266,6
"Germany",2003,"DE","China",0.00344466842390629,6
"Germany",1990,"DE","Persian",0.00224624989419125,6
"Germany",2011,"DE","Turkey",0.0100680160599216,6
"Germany",2013,"DE","Arabic",0.00505532511371793,6
"Germany",1992,"DE","Arabic",0.00189544056241769,6
"Germany",1992,"DE","China",0.00155247355049075,6
"Germany",2014,"DE","Arabic",0.00719232790533824,6
"Germany",2001,"DE","India",0.0029356709230853,6
"Germany",2004,"DE","Turkey",0.0071495826675823,6
"Germany",1993,"DE","China",0.00146422990490048,6
"Germany",2007,"DE","China",0.00415573602288559,6
"Germany",1994,"DE","Persian",0.00176034833162322,6
"Germany",1995,"DE","Arabic",0.00282644315410072,6
"Germany",2008,"DE","Arabic",0.00465588763760204,6
"Germany",2008,"DE","China",0.00493604734460796,6
"Germany",1995,"DE","Persian",0.00219734726621734,6
"Germany",2007,"DE","Turkey",0.00898309640529296,6
"Germany",2009,"DE","Arabic",0.00483161479965888,6
"Germany",2009,"DE","China",0.00533435128326687,6
"Germany",1996,"DE","Persian",0.00195173584134307,6
"Germany",2010,"DE","China",0.00412660949799222,6
"Germany",1985,"DE","Arabic",0.00188493498235089,6
"Germany",1998,"DE","Arabic",0.00226972276424755,6
"Germany",2011,"DE","Arabic",0.00539501649134135,6
"Germany",2011,"DE","China",0.00626817513983923,6
"Germany",1997,"DE","Turkey",0.0040125288596406,6
"Germany",2010,"DE","Turkey",0.0101370414725113,6
"Germany",2012,"DE","Arabic",0.00667262328590244,6
"Germany",2012,"DE","China",0.00633878792287308,6
"Germany",1999,"DE","Persian",0.00196913675457272,6
"Germany",1986,"DE","SouthEastAsia",0.00232591798078852,6
"Germany",1986,"DE","Turkey",0.00437776531717452,6
"Germany",1999,"DE","Turkey",0.00411842270067198,6
"Germany",1987,"DE","SouthEastAsia",0.00220946944032516,6
"Germany",1987,"DE","Turkey",0.00412606301228396,6
"Germany",2000,"DE","Turkey",0.00577792918317738,6
"Germany",2013,"DE","Turkey",0.0112513166590983,6
"Germany",2015,"DE","Arabic",0.00794296897930106,6
"Germany",2002,"DE","India",0.00347954211472597,6
"Germany",1989,"DE","Slavic-Russian",0.00257787362741283,6
"Germany",1989,"DE","SouthEastAsia",0.00384305333161954,6
"Germany",1989,"DE","Turkey",0.00505395339536772,6
"Germany",2004,"DE","Arabic",0.00326044153231635,6
"Germany",1991,"DE","India",0.00273414313808805,6
"Germany",1991,"DE","Persian",0.00223315816119118,6
"Germany",1991,"DE","Slavic-Russian",0.00289831096454363,6
"Germany",1991,"DE","SouthEastAsia",0.00231734196349353,6
"Germany",1991,"DE","Turkey",0.0028529016747235,6
"Germany",1993,"DE","Arabic",0.00230759778821393,6
"Germany",1992,"DE","Slavic-Russian",0.00247813884758792,6
"Germany",1992,"DE","SouthEastAsia",0.00225487045137754,6
"Germany",1992,"DE","Turkey",0.00395048243167668,6
"Germany",2007,"DE","India",0.00562583635859727,6
"Germany",1994,"DE","Slavic-Russian",0.0039647192808141,6
"Germany",1994,"DE","SouthEastAsia",0.00284333216870581,6
"Germany",1994,"DE","Turkey",0.00376840933663558,6
"Germany",1996,"DE","Arabic",0.00176242926638785,6
"Germany",1995,"DE","Slavic-Russian",0.0049607168465218,6
"Germany",1995,"DE","SouthEastAsia",0.00248857202102152,6
"Germany",1995,"DE","Turkey",0.00460122013939957,6
"Germany",2008,"DE","Turkey",0.00845863179769286,6
"Germany",1996,"DE","Slavic-Russian",0.00421742853874653,6
"Germany",2010,"DE","India",0.00643326204222742,6
"Germany",1997,"DE","Slavic-Russian",0.00391476359688861,6
